name,category,city,address,website,email,phone,reviews_rating,num_reviews,description,schedule,auxiliar(borrar),img1,img2
Lounge Barcelona,Club nocturno,Barcelona,"Carrer de Còrsega, 257, L'Eixample, 08036 Barcelona",loungebarcelona.com,NO_EMAIL,637148339,4.6,38,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}, {'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles', 'hours': 'Abierto 24 horas'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipNSw2x5RmzoSCWRnWx6-sudu3B9tbOu7j-eaJnv=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNSw2x5RmzoSCWRnWx6-sudu3B9tbOu7j-eaJnv=w408-h271-k-no
Sala Club Renfe,Lounge,NO_CITY,Se encuentra en: Barcelona-Sants,"Pl. dels Països Catalans, s/n, Sants-Montjuïc, 08014 Barcelona",NO_EMAIL,NO_PHONE,3.3,35,NOT_FOUND,"[{'day': 'viernes', 'hours': '5:30–22:00'}, {'day': 'sábado', 'hours': '5:30–22:00'}, {'day': 'domingo', 'hours': '6:30–22:00'}, {'day': 'lunes', 'hours': '5:30–22:00'}, {'day': 'martes', 'hours': '5:30–22:00'}, {'day': 'miércoles', 'hours': '5:30–22:00'}, {'day': 'jueves', 'hours': '5:30–22:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipN8EMsG-ZKc1vfpKIbrGkcS6gGJkpJnoMgKNuU=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipN8EMsG-ZKc1vfpKIbrGkcS6gGJkpJnoMgKNuU=w408-h544-k-no
Bar Edelweiss,Lounge,NO_CITY,"Carrer de Pau Claris, 107, L'Eixample, 08009 Barcelona",NO_WEBSITE,,NO_PHONE,3.9,35,NOT_FOUND,"[{'day': 'viernes', 'hours': '7:00–20:00'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': '8:00–20:00'}, {'day': 'lunes', 'hours': '7:00–20:00'}, {'day': 'martes', 'hours': '7:00–20:00'}, {'day': 'miércoles', 'hours': '7:00–20:00'}, {'day': 'jueves', 'hours': '7:00–20:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMJnfE-AqF1h3KXHTFnq-Ar724_li2q_EAi2vCQ=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipMJnfE-AqF1h3KXHTFnq-Ar724_li2q_EAi2vCQ=w408-h544-k-no
Sala París,Lounge,Barcelona,"Carrer d'Arístides Maillol, Les Corts, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.4,32,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}, {'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles', 'hours': 'Abierto 24 horas'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNLYXW_ArWMcJuXW4MVapZUsUCFgTeYPvbM7AVs=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNfviIIFLPiiz8GezkPmwE8E2lcuRSgyL5sB18m=w408-h271-k-no
LOUNGE LA LIBERTAD 2,Lounge,NO_CITY,"Carrer de Diògenes, 19, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.7,31,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–3:00'}, {'day': 'sábado', 'hours': '17:00–3:00'}, {'day': 'domingo', 'hours': '17:00–2:30'}, {'day': 'lunes', 'hours': '17:00–2:30'}, {'day': 'martes', 'hours': '17:00–2:30'}, {'day': 'miércoles', 'hours': '17:00–2:30'}, {'day': 'jueves', 'hours': '17:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipP2NB6ypIdgjHXh6dD1I8MTeMB1djRYpQ2px8gk=w204-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPXczci3pA_MdYAMEHjVrG0cB0UM1txh9VNBGqf=w408-h544-k-no
Bar Lugo,Bar musical,NO_CITY,"Carrer de Llevant, 43, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.4,30,NOT_FOUND,"[{'day': 'viernes', 'hours': '19:00–3:00'}, {'day': 'sábado', 'hours': '19:00–3:00'}, {'day': 'domingo', 'hours': '19:00–2:30'}, {'day': 'lunes', 'hours': '19:00–2:30'}, {'day': 'martes', 'hours': '19:00–2:30'}, {'day': 'miércoles', 'hours': '19:00–2:30'}, {'day': 'jueves', 'hours': '19:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPW9KZdDAOmlr2HZWcS1mBPf_TylwA5AvVfsyOY=w122-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNsFGJg0jgt1IbBtuygi6LPHLScGS_4KzCOKd6w=w408-h544-k-no
Club La Bombonera,Club nocturno,NO_CITY,"Carrer de Nàpols, 173, L'Eixample, 08013 Barcelona",NO_WEBSITE,,NO_PHONE,3.5,29,NOT_FOUND,"[{'day': 'viernes', 'hours': '19:00–5:00'}, {'day': 'sábado', 'hours': '20:00–5:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '19:00–4:00'}, {'day': 'martes', 'hours': '19:00–4:00'}, {'day': 'miércoles', 'hours': '19:00–4:00'}, {'day': 'jueves', 'hours': '19:00–4:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNm8ah2r0bZN5E2Y38R8FFLaWDdilkkDcItU47z=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNm8ah2r0bZN5E2Y38R8FFLaWDdilkkDcItU47z=w426-h240-k-no
Pacheco,Lounge,NO_CITY,"Carrer Jardí, 7, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.1,27,NOT_FOUND,"[{'day': 'viernes', 'hours': '8:30–22:30'}, {'day': 'sábado', 'hours': '8:30–22:30'}, {'day': 'domingo', 'hours': '15:00–23:00'}, {'day': 'lunes', 'hours': '8:30–22:30'}, {'day': 'martes', 'hours': '8:30–22:30'}, {'day': 'miércoles', 'hours': '8:30–22:30'}, {'day': 'jueves', 'hours': '8:30–22:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPT83JdNZ4rc0YOo8nTFGBtkX9FAAFFBgA5u8Kz=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipPT83JdNZ4rc0YOo8nTFGBtkX9FAAFFBgA5u8Kz=w408-h544-k-no
Matinée Barcelona Events,Empresa de organización de eventos,Barcelona,"Poble Espanyol de Montjuïc, Av. de Francesc Ferrer i Guàrdia, 13, Distrito de Sants-Montjuïc, 08038 Barcelona",matineegroup.com,NO_EMAIL,934530510,4.0,24,NOT_FOUND,NOT_FOUND,Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipNg0D2l7VivXR5B_9DWndsU2ImCOAtLuuWH48wm=w80-h173-k-no,https://lh3.googleusercontent.com/p/AF1QipO2oTkQ1X9VUch1iLEuiHp05xWY8sABaj0hXTbT=w408-h725-k-no
Plan B | Culture club,Asociación sociocultural,NO_CITY,"Carrer de l'Or, 25, Gràcia, 08012 Barcelona",NO_WEBSITE,,NO_PHONE,4.8,24,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}, {'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Abierto 24 horas'}, {'day': 'martes', 'hours': 'Abierto 24 horas'}, {'day': 'miércoles', 'hours': 'Abierto 24 horas'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNTTeWENPxdGooit2s9JtaUvzUNqObh6A1cBKI4=w271-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNTTeWENPxdGooit2s9JtaUvzUNqObh6A1cBKI4=w708-h240-k-no
Strip Club Barcelona | Las Vegas Night Girl,Club de entretenimiento para adultos,Barcelona,"Carrer d'Aribau, 229, Sarrià-Sant Gervasi, 08021 Barcelona",lasvegasbcn.com,info@lasvegasbcn.com,671858964,4.2,22,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–5:00'}, {'day': 'sábado', 'hours': '17:00–5:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '17:00–4:00'}, {'day': 'martes', 'hours': '17:00–4:00'}, {'day': 'miércoles', 'hours': '17:00–4:00'}, {'day': 'jueves', 'hours': '17:00–4:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipPEjfwpq6YOqbD82mFrKpnB92ZVs2D-vlKaL7m5=w138-h92-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=lZoB3lwtf-yhFpT3C1ZAwQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=216.96397&pitch=0&thumbfov=100
Bar 1×2,Lounge,NO_CITY,"Carrer de les Mimoses, 21, 08905 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.0,22,NOT_FOUND,"[{'day': 'viernes', 'hours': '10:00–23:00'}, {'day': 'sábado', 'hours': '10:00–23:00'}, {'day': 'domingo', 'hours': '10:00–23:00'}, {'day': 'lunes', 'hours': '10:00–23:00'}, {'day': 'martes', 'hours': '10:00–23:00'}, {'day': 'miércoles', 'hours': '10:00–23:00'}, {'day': 'jueves', 'hours': '10:00–23:00'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0AhZLABbtqG_nK4qfp65w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=32.476707&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=A0AhZLABbtqG_nK4qfp65w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=32.476707&pitch=0&thumbfov=100
Agua de Luna,Discoteca,NO_CITY,"Carrer de Viladomat, 211, L'Eixample, 08029 Barcelona",aguadeluna.com,NO_EMAIL,NO_PHONE,3.7,21,"Concurrida discoteca de salsa, merengue, bachata y ritmos latinos con rueda cubana, mojitos y clases de baile.",NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipM33tv6vfc6igqcRV3zpcWapKJ4O5ipuGnLLdRq=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPcQrP6nI20BJAHkQrsspf0a-dehgNqgRPHyBon=w426-h240-k-no
Bananas Party,Club nocturno,Barcelona,"Carrer de Tarragona, 141, Sants-Montjuïc, 08014 Barcelona",bananasparty.com,NO_EMAIL,NO_PHONE,4.8,20,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Amigable con la comunidad LGTBI+,https://lh5.googleusercontent.com/p/AF1QipPJEPbQK1o2DrUp6OAWV3fFChOWsAAIBBU3noTy=w92-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOWTZZg3jXNPa-tnH5sDGVJQOMReGLfPxw7m1Gg=w408-h408-k-no
Ramblas,Club nocturno,NO_CITY,"Carrer Daoiz i Velarde, 11-1, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.6,20,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipNCCgrxiN6CTgzmBMOxJML5r9a20k0Se-0vgQL0=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNCCgrxiN6CTgzmBMOxJML5r9a20k0Se-0vgQL0=w426-h240-k-no
BASSHAUS,Discoteca,NO_CITY,"Carrer del Plom, 1, Sants-Montjuïc, 08038 Barcelona",NO_WEBSITE,,NO_PHONE,4.7,20,NOT_FOUND,"[{'day': 'viernes', 'hours': '23:59–24:00'}, {'day': 'sábado', 'hours': '0:00–6:0023:59–24:00'}, {'day': 'domingo', 'hours': '0:00–6:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOEhMRoxMxUWMJStgm9mQt6YF-305xC21zrAJS8=w138-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOTVkDLuKv4A9vHQsJ_bgzl0oUBwd4lNJ1ykfqz=w408-h272-k-no
Barcelona NightCard Official Office,Empresa de organización de eventos,Barcelona,"Carrer de Mallorca, 369, L'Eixample, 08013 Barcelona",barcelonanightcard.com,NO_EMAIL,935111127,3.2,18,NOT_FOUND,"[{'day': 'viernes', 'hours': '10:00–20:00'}, {'day': 'sábado', 'hours': '10:00–16:00'}, {'day': 'domingo', 'hours': '11:00–17:00'}, {'day': 'lunes', 'hours': '10:00–20:00'}, {'day': 'martes', 'hours': '10:00–20:00'}, {'day': 'miércoles', 'hours': '10:00–20:00'}, {'day': 'jueves', 'hours': '10:00–20:00'}]","Se encuentra en: i-Barcelona Tourist Infopoint & Tickets, locker",https://lh5.googleusercontent.com/p/AF1QipMJ1VzNYKN3WZ4MO2Z-9H7K8NpkQuctEkFdUBoZ=w154-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipNApkNhm8s5uaBjR957RM9ROOKKJIBlNg5YgPb5=w408-h304-k-no
Golden Heaven BCN,Club nocturno,Barcelona,"Carrer de Sagués, 11, Sarrià-Sant Gervasi, 08021 Barcelona",goldenheavenbcn.com,NO_EMAIL,619165436,5.0,18,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–5:00'}, {'day': 'sábado', 'hours': '17:00–5:00'}, {'day': 'domingo', 'hours': '17:00–5:00'}, {'day': 'lunes', 'hours': '17:00–4:00'}, {'day': 'martes', 'hours': '17:00–4:00'}, {'day': 'miércoles', 'hours': '17:00–4:00'}, {'day': 'jueves', 'hours': '17:00–4:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOHJX_d1eJpvEgxdUGXutK-gwMqTyASlLkYoQrQ=w136-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipOHJX_d1eJpvEgxdUGXutK-gwMqTyASlLkYoQrQ=w408-h275-k-no
The PubCrawl Company BARCELONA,Atracción turística,Barcelona,"Carrer de Còrsega, 373, Gràcia, 08037 Barcelona",thepubcrawlcompany.com,NO_EMAIL,636415999,4.6,18,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–3:00'}, {'day': 'sábado', 'hours': '22:00–3:00'}, {'day': 'domingo', 'hours': '22:00–3:00'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': '22:00–3:00'}, {'day': 'jueves', 'hours': '22:00–3:00'}]",Se encuentra en: Generator Hostel Barcelona,https://lh5.googleusercontent.com/p/AF1QipMj6YKQOtOyl7U2uqwT5V7ct0sBBpC0unoz-oCg=w92-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipMhCcRO-mM2HARDWsiAWQsG_uUvWIYDbYdjeMg4=w457-h240-k-no
Hellfire Metal Club,Club nocturno,NO_CITY,"Carrer de Violant d'Hongria Reina d'Aragó, 128, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.4,16,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:00–6:00'}, {'day': 'sábado', 'hours': '0:00–6:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMfWu_LNpd2tUEdCsNsLdQBGUeF8fYhQZuAyk_r=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipMfWu_LNpd2tUEdCsNsLdQBGUeF8fYhQZuAyk_r=w408-h544-k-no
POPair Party,Club nocturno,Barcelona,"Carrer de Tarragona, 141, Sants-Montjuïc, 08014 Barcelona",popairparty.com,NO_EMAIL,610857817,4.5,16,NOT_FOUND,"[{'day': 'viernes', 'hours': '0:30–6:00'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Se encuentra en: Safari Disco Club Barcelona,https://lh5.googleusercontent.com/p/AF1QipN7kOLEIffdkTb0PJBtLkMc9iOwp7g4MxSZF_I8=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipN7kOLEIffdkTb0PJBtLkMc9iOwp7g4MxSZF_I8=w408-h544-k-no
Matinee 2000 SLU,Organizador de eventos,Barcelona,"Carrer de Mallorca, 219, L'Eixample, 08008 Barcelona",matineegroup.com,NO_EMAIL,935000621,4.2,15,NOT_FOUND,"[{'day': 'viernes', 'hours': '9:00–14:0015:00–18:00'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '9:00–14:0015:00–18:00'}, {'day': 'martes', 'hours': '9:00–14:0015:00–18:00'}, {'day': 'miércoles', 'hours': '9:00–14:0015:00–18:00'}, {'day': 'jueves', 'hours': '9:00–14:0015:00–18:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipP28bDP1b8Vj8oVLkZuXL0sHqbaDHxWojVEitkc=w119-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipP28bDP1b8Vj8oVLkZuXL0sHqbaDHxWojVEitkc=w408-h314-k-no
Bar Caramelo,Bar musical,NO_CITY,"Carrer Bassols, 13, Sant Martí, 08018 Barcelona",NO_WEBSITE,,NO_PHONE,4.7,14,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–3:00'}, {'day': 'sábado', 'hours': '17:00–3:00'}, {'day': 'domingo', 'hours': '17:00–2:30'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': '19:00–2:30'}, {'day': 'miércoles', 'hours': '17:00–2:30'}, {'day': 'jueves', 'hours': '17:00–2:30'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMdympXwkif4Yciwv82fWGyJYky2YqAxmdNGa8X=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipMdympXwkif4Yciwv82fWGyJYky2YqAxmdNGa8X=w408-h544-k-no
Margaritas Xavi,Club nocturno,NO_CITY,"Carrer de Mèxic, 28, Sants-Montjuïc, 08004 Barcelona",NO_WEBSITE,,NO_PHONE,4.6,14,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OTsCiuHMevUfb-IRI1cN4g&cb_client=search.gws-prod.gps&w=80&h=92&yaw=241.73903&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=OTsCiuHMevUfb-IRI1cN4g&cb_client=search.gws-prod.gps&w=408&h=240&yaw=241.73903&pitch=0&thumbfov=100
DRIPMONDAY,Club nocturno,Barcelona,"Carrer de Balmes, 32, L'Eixample, 08007 Barcelona",noplans.net,NO_EMAIL,617744798,5.0,11,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Cerrado'}, {'day': 'sábado', 'hours': 'Cerrado'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '23:45–5:00'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Cerrado'}]",Reclamar esta empresa,https://lh5.googleusercontent.com/p/AF1QipP4oMjgksw_bmOLRx26aPg23bbvbf8vd6f3dfx0=w138-h92-k-no,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=Liwbt5bla31AoE2mrdv_rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=323.76926&pitch=0&thumbfov=100
Casa SOLER,Club nocturno,NO_CITY,"Carrer de Miquel Àngel, 19, Sants-Montjuïc, 08028 Barcelona",NO_WEBSITE,,NO_PHONE,4.2,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGsXhv3qCGAcxfR1GQq7rw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=170.3653&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=vGsXhv3qCGAcxfR1GQq7rw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=170.3653&pitch=0&thumbfov=100
Bar Café,Cafetería,NO_CITY,"Carrer de Vallparda, 11, 08904 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.0,10,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FugoH_NgvoqHk8AMyPLRFw&cb_client=search.gws-prod.gps&w=80&h=92&yaw=109.96384&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=FugoH_NgvoqHk8AMyPLRFw&cb_client=search.gws-prod.gps&w=408&h=240&yaw=109.96384&pitch=0&thumbfov=100
EVA Night Club,Club de entretenimiento para adultos,Barcelona,"Carrer de Marià Cubí, 90, Sarrià-Sant Gervasi, 08021 Barcelona",instagram.com,NO_EMAIL,660162652,5.0,9,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–5:00'}, {'day': 'sábado', 'hours': '21:00–5:00'}, {'day': 'domingo', 'hours': 'Cerrado'}, {'day': 'lunes', 'hours': '17:00–23:55'}, {'day': 'martes', 'hours': '17:00–4:00'}, {'day': 'miércoles', 'hours': '17:00–4:00'}, {'day': 'jueves', 'hours': '17:00–4:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipOB8Xko0J91kLm2Y0FjId9RoLacUTd48XtR_7Te=w80-h106-k-no,https://lh5.googleusercontent.com/p/AF1QipNIPMkHUP5tsMLauSJhkFvxFaUDwZNMtUfrgiwG=w408-h544-k-no
The House of Lords,Club nocturno,NO_CITY,"Carrer de Mallorca, 184, L'Eixample, 08036 Barcelona",NO_WEBSITE,,NO_PHONE,4.8,9,NOT_FOUND,"[{'day': 'viernes', 'hours': 'Abierto 24 horas'}, {'day': 'sábado', 'hours': 'Abierto 24 horas'}, {'day': 'domingo', 'hours': 'Abierto 24 horas'}, {'day': 'lunes', 'hours': 'Cerrado'}, {'day': 'martes', 'hours': 'Cerrado'}, {'day': 'miércoles', 'hours': 'Cerrado'}, {'day': 'jueves', 'hours': 'Abierto 24 horas'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jpa2W0EKKvvYhqEK0V6s6w&cb_client=search.gws-prod.gps&w=80&h=92&yaw=130.61702&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=jpa2W0EKKvvYhqEK0V6s6w&cb_client=search.gws-prod.gps&w=408&h=240&yaw=130.61702&pitch=0&thumbfov=100
Armonia,Bar,NO_CITY,"Carrer de la Maladeta, 15, 08950 Esplugues de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.3,6,NOT_FOUND,"[{'day': 'viernes', 'hours': '7:00–21:00'}, {'day': 'sábado', 'hours': '7:00–21:00'}, {'day': 'domingo', 'hours': '7:00–21:00'}, {'day': 'lunes', 'hours': '7:00–21:00'}, {'day': 'martes', 'hours': '7:00–21:00'}, {'day': 'miércoles', 'hours': '7:00–21:00'}, {'day': 'jueves', 'hours': '7:00–21:00'}]",NOT_FOUND,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzHmOjqchLC7vSscGgB8XQ&cb_client=search.gws-prod.gps&w=80&h=92&yaw=287.0563&pitch=0&thumbfov=100,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=bzHmOjqchLC7vSscGgB8XQ&cb_client=search.gws-prod.gps&w=408&h=240&yaw=287.0563&pitch=0&thumbfov=100
SKYLAB - Gentlemen’s Club,Club de entretenimiento para adultos,Barcelona,"Carrer d'Entença, 214, L'Eixample, 08029 Barcelona",skylabbcn.com,NO_EMAIL,933408831,3.0,6,NOT_FOUND,"[{'day': 'viernes', 'hours': '22:00–5:00'}, {'day': 'sábado', 'hours': '22:00–5:00'}, {'day': 'domingo', 'hours': '22:00–5:00'}, {'day': 'lunes', 'hours': '22:00–5:00'}, {'day': 'martes', 'hours': '22:00–5:00'}, {'day': 'miércoles', 'hours': '22:00–5:00'}, {'day': 'jueves', 'hours': '22:00–5:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipP1Y1eIDxbYsOSNN2hCxQTE2PmTl1yyg23U6Ytk=w163-h92-k-no,https://lh5.googleusercontent.com/p/AF1QipPQp6GoG4m5vtAeIN9ccKNAsKHI_wt4EYcCh-CT=w426-h240-k-no
Sweet Drinks,Club,Barcelona,"Carrer de Nàpols, 173, Local 1, Eixample, 08013 Barcelona",instagram.com,NO_EMAIL,631312567,5.0,6,NOT_FOUND,"[{'day': 'viernes', 'hours': '17:00–5:00'}, {'day': 'sábado', 'hours': '17:00–5:00'}, {'day': 'domingo', 'hours': '17:00–4:00'}, {'day': 'lunes', 'hours': '17:00–4:00'}, {'day': 'martes', 'hours': '17:00–4:00'}, {'day': 'miércoles', 'hours': '17:00–4:00'}, {'day': 'jueves', 'hours': '17:00–4:00'}]",NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipO9tE-7U_isa8ZKsLIJHNHizR5Em6FswkENlwM1=w80-h142-k-no,https://lh5.googleusercontent.com/p/AF1QipO9tE-7U_isa8ZKsLIJHNHizR5Em6FswkENlwM1=w408-h725-k-no
Satisfaction Music Club,NOT_FOUND,NO_CITY,"Carrer d'Enric Prat de la Riba, 80, 08901 L'Hospitalet de Llobregat, Barcelona",NO_WEBSITE,,NO_PHONE,4.8,5,NOT_FOUND,NOT_FOUND,NOT_FOUND,https://lh5.googleusercontent.com/p/AF1QipMC1z5IS6wKgeCs08CuucmiCOaqBALEvKN3sIs=w80-h133-k-no,https://lh5.googleusercontent.com/p/AF1QipMC1z5IS6wKgeCs08CuucmiCOaqBALEvKN3sIs=w408-h680-k-no
